score,percent_change
-0.4520833333329999,0.0
1.5583333333349998,-0.08582309714101624
1.3092261904790004,1.16248897192382
2.2375,0.0
10.285416666667,-0.020581425263695417
5.233630952382001,0.0
-0.8712301587309996,-0.16128219343782732
10.558333333335002,0.1811031770671752
0.7979166666670001,-0.23239715189873358
6.7750000000010004,0.0
6.810416666667,0.12100804966592213
-3.8916666666659996,0.0
6.458134920635,-0.08582309714101624
0.6415064102590002,-1.6427521780203624
1.4034226190480001,0.0
0.08710317460600026,0.4474727956879871
-13.810844017091998,0.025442703032761527
-0.45833333333299997,0.13282329189246628
-3.333333333333,0.6122653819130779
-8.801785714284,-0.9764119430597696
12.453308823529001,0.0
-7.978571428572,-0.27838749397718393
-0.005952380951999903,0.0
4.86875,0.6768976386090024
2.1185897435900003,0.0
3.875,0.15479438386125566
10.320833333333999,0.5707641898319482
4.050000000001,-0.04126370083817537
8.128769841268001,-0.15120205634795775
2.770833333333,0.04057823991883545
2.783333333333,0.36423331452315166
11.61597222222,0.5352773246329585
3.76875,0.0
-5.650312881562,0.01539014005027504
-0.6683836996349997,-0.3716336608461122
7.166666666666,1.2593888260109103
4.521756715506999,0.0
-0.59375,0.3332172875118197
13.26137820513,0.021460378775696374
7.038461538463,-0.029831452294537004
1.1241071428570006,0.0
3.862500000001,0.0
5.725969169718999,0.0
1.4375,0.017485574401117372
-0.178685224089,-0.14921661278289547
10.399038461538,-0.7831646244006387
19.244024725279992,0.054547257760593895
12.971852106228,-0.015523129462900308
6.244345238096001,0.0
-1.437499999999,-0.6919487206994691
7.2495039682549995,0.0
4.660256410256,0.0
-0.3041666666660001,0.5465060752374389
2.058928571429,-0.7859706043913764
10.1210375817,0.0
3.84375,0.13272077590606987
4.594642857144001,0.0
4.710416666665,0.0
4.258333333336,-0.34038819462909764
7.5875,0.0
-2.0,0.0
-1.0512820512819998,0.0
7.141132478633001,0.0
1.760416666667,0.0
4.003205128205,0.0
12.319284188038,0.9600913384192197
-0.8125,1.364886605428406
-0.3542277167239998,0.0
-5.854166666666999,0.0
0.8854166666699999,0.387329548469247
6.099349547513001,0.04079967360260306
1.520833333334,0.0
2.770833333333,0.0
15.724391519427,0.0
6.0503326330539995,0.0
3.066369047621,0.0
-4.839583333334,1.1694478361145033
6.53125,0.0
2.756944444446,0.18360789513949796
10.184829059829001,0.0
11.51137820513,0.0
2.6875,-0.036737692872884004
1.1671016483519996,0.2455046398295988
4.604166666667,0.5070535669461274
2.500000000001,-2.3015450186467734
6.066666666667,1.16248897192382
2.291666666666,1.240796993255417
1.916666666667,-0.09658888719434584
-6.349107142855,-1.4470522063711122
13.972916666667,0.0
0.5,-0.13674243401531844
0.7948794261309995,-0.22010647010647358
18.416483516485997,0.0
-1.333333333333,0.0
-2.689285714285,0.0
1.0871336996329997,0.13264710564015492
9.901625457876003,0.0
-8.105555555553,0.0
6.792361111112,-0.2002670226969368
-0.7103136446849985,0.0
-3.358333333331,0.0
-1.854166666666,-0.5060153869984974
14.390705128205,0.23759103352098523
-0.8965277777760001,0.33873947854649794
15.974391519427,1.0296428764970496
11.258928571429,1.685393258426968
2.733333333333,0.19613805764981904
1.9458333333339999,0.0
1.034375,0.6316208285671708
1.9644230769230002,0.0
2.9623397435900003,0.0
-0.7409982582790002,0.6561212552769401
2.0625,0.05705921754447349
0.5187500000009999,-0.18945212493599822
5.141666666667,0.005070479667371923
0.7515262515260004,0.0
1.4055898962130011,0.6403610481623545
11.908630952384,0.0
2.355853174604001,0.0
14.087499999999999,0.0
8.822550366303002,0.0
1.699142156861,0.5352773246329585
16.530208333334,0.0
18.54634283200799,0.09485297788427823
0.41071428571400004,0.31947657366963766
0.4880952380950001,-0.15120205634795775
6.166666666667,1.0255075481520037
2.083333333333,-0.256771724901818
-0.5751602564099998,0.2654280026542853
-4.691071428571999,-0.6142115853012946
5.583333333333,0.0
1.600961538463,-1.8630441091858878
-18.149999999998006,-0.06892895015906439
0.2714285714289999,0.30922693266833146
16.766254578754992,0.021460378775696374
18.378102106228,0.0
8.822756410256,0.028863896419837318
9.616106442576,0.0
25.604166666668,0.0
-2.027590811963,0.18714909544603867
0.4347222222220002,0.0
5.0776175213679995,-0.8897176345231687
-3.291666666666,0.0
1.7817155067160009,0.0
3.383470695971,0.17075442409190342
-1.7051237161530004,0.0
5.208333333334,0.0
-1.684981684981,-0.09386901249799462
3.050000000001,0.8211920529801384
9.05416666667,1.6227390180878483
-2.591231684981,0.0
6.424305555556,0.0
18.435813492057008,0.0
7.444177350426,-0.2730973360127795
8.868017399266,-0.3871681415929112
4.666666666667,0.0025455008272854537
-2.895833333333,-0.0570391495981256
-2.4124636393009977,-0.7081359213408663
10.092521367522,0.0
-8.736111111108,0.5206349206349236
5.052083333334,0.0
0.947916666667,0.0
2.3990384615369997,-0.41215323645970997
2.070833333333,0.0
2.221726190476,0.0
7.175,0.1289856567949644
20.277152014652003,0.9257254222607233
-3.413877217553,0.0
0.16666666666700003,-0.9684857801691084
2.604166666667,0.9709768132859408
-1.0458333333329999,1.658882267675956
4.205357142857,1.4629301551511216
-1.8147435897429998,0.0
0.7601572039080002,0.17253882123477723
3.1125,-0.017851598882324324
4.992635836385,0.0
-2.777590811963,0.19715005864590862
5.638888888892,-0.6766116142780937
4.071428571429,1.1261611915512044
7.099038461538999,0.0
1.073450854703,0.25007655404716195
8.306875763129,0.15479438386125566
-1.4688492063479999,0.015232292460015812
0.24999999999999994,0.0
1.410714285714,0.0
2.354166666667,-0.17635795626322398
12.245112852835002,0.37114916903120565
-0.9833333333329999,0.10739408258605868
5.354166666667,0.0
-0.729166666667,-1.4458922356717636
1.0458333333329999,0.0
8.457303113553998,0.0
11.98637820513,0.0
-0.02083333333299997,0.0
-2.3098214285689993,0.1015073846622284
-2.5687499999989996,0.0
-1.3375000000000004,0.1504066076936885
12.616071428572,-0.19065285721647063
2.3813873626369997,0.16572754391780783
9.870146520148001,0.5804855888142836
3.914583333334,0.0
1.225434981685,0.0
1.9305555555550002,-0.11317920935472442
5.393793991957,0.0
0.8578983516479999,0.0
1.462797619047,0.3074751751600452
5.395833333333,1.0734616427216146
1.6235119047629998,0.0
5.7422619047609995,0.0
-4.102048319327999,0.0
1.770833333334,0.0
-0.23611111111100003,0.0
3.302083333333,-0.6766116142780937
